VID-20240716-WA0003.mp4, Time: 8.97s, Before: 18.326247215270996 MB, After: 15.135931015014648 MB, Compression: 17.41%
VID-20240717-WA0055.mp4, Time: 0.52s, Before: 0.5582437515258789 MB, After: 0.5272235870361328 MB, Compression: 5.56%
VID-20240717-WA0056.mp4, Time: 4.44s, Before: 9.383891105651855 MB, After: 7.539037704467773 MB, Compression: 19.66%
VID-20240717-WA0057.mp4, Time: 4.23s, Before: 9.256721496582031 MB, After: 7.003508567810059 MB, Compression: 24.34%
VID-20240724-WA0042.mp4, Time: 5.37s, Before: 11.767571449279785 MB, After: 9.426422119140625 MB, Compression: 19.89%
VID-20240725-WA0004.mp4, Time: 6.53s, Before: 7.320572853088379 MB, After: 7.320572853088379 MB, Compression: 0.00%
VID-20240804-WA0005.mp4, Time: 3.64s, Before: 9.473404884338379 MB, After: 8.562294006347656 MB, Compression: 9.62%
VID-20240804-WA0006.mp4, Time: 4.23s, Before: 8.495800971984863 MB, After: 7.389762878417969 MB, Compression: 13.02%
VID-20240804-WA0008.mp4, Time: 7.68s, Before: 16.295129776000977 MB, After: 13.900267601013184 MB, Compression: 14.70%
VID-20240808-WA0024.mp4, Time: 2.57s, Before: 8.396383285522461 MB, After: 4.259912490844727 MB, Compression: 49.26%
VID-20240811-WA0006.mp4, Time: 4.28s, Before: 8.396187782287598 MB, After: 7.36433219909668 MB, Compression: 12.29%
VID-20240811-WA0007.mp4, Time: 7.38s, Before: 15.940054893493652 MB, After: 13.024299621582031 MB, Compression: 18.29%
VID-20240815-WA0007.mp4, Time: 13.34s, Before: 29.010354042053223 MB, After: 24.385422706604004 MB, Compression: 15.94%
VID-20240819-WA0015.mp4, Time: 4.62s, Before: 10.263786315917969 MB, After: 7.788283348083496 MB, Compression: 24.12%
VID-20240819-WA0035.mp4, Time: 6.98s, Before: 14.457658767700195 MB, After: 12.103628158569336 MB, Compression: 16.28%
VID-20240825-WA0027.mp4, Time: 6.42s, Before: 10.880800247192383 MB, After: 9.594107627868652 MB, Compression: 11.83%
VID-20240825-WA0028.mp4, Time: 5.82s, Before: 12.274056434631348 MB, After: 10.168949127197266 MB, Compression: 17.15%
VID-20240825-WA0029.mp4, Time: 12.98s, Before: 31.64863109588623 MB, After: 23.334999084472656 MB, Compression: 26.27%
VID-20240826-WA0001.mp4, Time: 0.54s, Before: 0.7737150192260742 MB, After: 0.7737150192260742 MB, Compression: 0.00%
VID-20240826-WA0046.mp4, Time: 0.69s, Before: 0.9705305099487305 MB, After: 0.880462646484375 MB, Compression: 9.28%
VID-20240829-WA0004.mp4, Time: 9.34s, Before: 19.644848823547363 MB, After: 16.690136909484863 MB, Compression: 15.04%
VID-20240831-WA0002.mp4, Time: 4.46s, Before: 10.028223037719727 MB, After: 7.705843925476074 MB, Compression: 23.16%
VID-20240831-WA0003.mp4, Time: 6.91s, Before: 18.942768096923828 MB, After: 12.14574909210205 MB, Compression: 35.88%
VID-20240831-WA0005.mp4, Time: 4.70s, Before: 13.082919120788574 MB, After: 8.073639869689941 MB, Compression: 38.29%
VID-20240831-WA0008.mp4, Time: 6.68s, Before: 17.20644760131836 MB, After: 11.363957405090332 MB, Compression: 33.96%
VID-20240831-WA0009.mp4, Time: 7.72s, Before: 21.392738342285156 MB, After: 13.593867301940918 MB, Compression: 36.46%
VID-20240902-WA0013.mp4, Time: 5.91s, Before: 11.2908353805542 MB, After: 9.758636474609375 MB, Compression: 13.57%
VID-20240907-WA0004.mp4, Time: 4.51s, Before: 9.196770668029785 MB, After: 7.944421768188477 MB, Compression: 13.62%
VID-20240907-WA0006.mp4, Time: 6.39s, Before: 13.293641090393066 MB, After: 11.383138656616211 MB, Compression: 14.37%
VID-20240907-WA0007.mp4, Time: 3.25s, Before: 7.833558082580566 MB, After: 5.253888130187988 MB, Compression: 32.93%
VID-20240907-WA0068.mp4, Time: 4.86s, Before: 12.460687637329102 MB, After: 8.438454627990723 MB, Compression: 32.28%
VID-20240909-WA0002.mp4, Time: 0.60s, Before: 0.6908178329467773 MB, After: 0.6908178329467773 MB, Compression: 0.00%
VID-20240909-WA0004.mp4, Time: 0.64s, Before: 1.013235092163086 MB, After: 1.013235092163086 MB, Compression: 0.00%
VID-20240911-WA0013.mp4, Time: 5.93s, Before: 12.262913703918457 MB, After: 10.068414688110352 MB, Compression: 17.90%
VID-20240915-WA0061.mp4, Time: 3.83s, Before: 8.898590087890625 MB, After: 6.448393821716309 MB, Compression: 27.53%
VID-20240917-WA0000.mp4, Time: 7.25s, Before: 15.31965446472168 MB, After: 12.35156536102295 MB, Compression: 19.37%
VID-20240920-WA0011.mp4, Time: 4.64s, Before: 8.462642669677734 MB, After: 7.793644905090332 MB, Compression: 7.91%
VID-20240920-WA0016.mp4, Time: 6.93s, Before: 10.675882339477539 MB, After: 10.675882339477539 MB, Compression: 0.00%
VID-20240922-WA0001.mp4, Time: 7.35s, Before: 15.629565238952637 MB, After: 13.029885292053223 MB, Compression: 16.63%
VID-20240922-WA0026.mp4, Time: 0.36s, Before: 0.5568675994873047 MB, After: 0.5568675994873047 MB, Compression: 0.00%
VID-20240922-WA0039.mp4, Time: 3.69s, Before: 8.339899063110352 MB, After: 6.422445297241211 MB, Compression: 22.99%
video_20230417_120303.mp4, Time: 7.29s, Before: 12.444863319396973 MB, After: 5.98558235168457 MB, Compression: 51.90%
video_20230421_195527.mp4, Time: 9.39s, Before: 19.416937828063965 MB, After: 7.532203674316406 MB, Compression: 61.21%
video_20230504_200337.mp4, Time: 9.54s, Before: 19.753276824951172 MB, After: 7.989998817443848 MB, Compression: 59.55%
video_20230504_200419.mp4, Time: 5.63s, Before: 11.389534950256348 MB, After: 4.959136962890625 MB, Compression: 56.46%
video_20230520_221226.mp4, Time: 9.15s, Before: 17.577573776245117 MB, After: 7.50620174407959 MB, Compression: 57.30%
video_20230520_221306.mp4, Time: 13.74s, Before: 25.350723266601562 MB, After: 11.735969543457031 MB, Compression: 53.71%
video_20230606_102814.mp4, Time: 6.42s, Before: 11.051395416259766 MB, After: 5.535007476806641 MB, Compression: 49.92%
video_20230616_210057.mp4, Time: 3.79s, Before: 6.81495475769043 MB, After: 3.1469287872314453 MB, Compression: 53.82%
video_20230617_163636.mp4, Time: 55.27s, Before: 89.53082084655762 MB, After: 47.007598876953125 MB, Compression: 47.50%
video_20230619_211511.mp4, Time: 5.25s, Before: 9.457259178161621 MB, After: 4.4272613525390625 MB, Compression: 53.19%
video_20230623_121553.mp4, Time: 4.53s, Before: 8.138195991516113 MB, After: 3.5848569869995117 MB, Compression: 55.95%
video_20230623_121613.mp4, Time: 3.04s, Before: 5.051340103149414 MB, After: 2.2850942611694336 MB, Compression: 54.76%
video_20230623_121652.mp4, Time: 14.12s, Before: 28.19529438018799 MB, After: 11.79660415649414 MB, Compression: 58.16%
video_20230623_121751.mp4, Time: 15.88s, Before: 30.00740909576416 MB, After: 13.720178604125977 MB, Compression: 54.28%
video_20230623_123145.mp4, Time: 13.71s, Before: 26.469850540161133 MB, After: 11.683711051940918 MB, Compression: 55.86%
video_20230623_123322.mp4, Time: 3.22s, Before: 6.18350887298584 MB, After: 2.6521787643432617 MB, Compression: 57.11%
video_20230706_134538.mp4, Time: 10.41s, Before: 19.369239807128906 MB, After: 8.612515449523926 MB, Compression: 55.54%
video_20230709_192709.mp4, Time: 7.95s, Before: 21.458983421325684 MB, After: 6.4375152587890625 MB, Compression: 70.00%
video_20230709_193855.mp4, Time: 8.91s, Before: 19.8392276763916 MB, After: 7.072309494018555 MB, Compression: 64.35%
video_20230709_200106.mp4, Time: 4.81s, Before: 9.461437225341797 MB, After: 4.1172285079956055 MB, Compression: 56.48%
video_20230709_200126.mp4, Time: 13.49s, Before: 28.005006790161133 MB, After: 11.046257019042969 MB, Compression: 60.56%
video_20230709_200250.mp4, Time: 5.53s, Before: 14.762663841247559 MB, After: 4.6016387939453125 MB, Compression: 68.83%
video_20230715_135440.mp4, Time: 15.75s, Before: 33.21843910217285 MB, After: 13.292084693908691 MB, Compression: 59.99%
video_20230718_185847.mp4, Time: 3.08s, Before: 5.020824432373047 MB, After: 2.6487808227539062 MB, Compression: 47.24%
video_20230718_185902.mp4, Time: 9.99s, Before: 17.966965675354004 MB, After: 9.01712417602539 MB, Compression: 49.81%
video_20230718_185947.mp4, Time: 17.46s, Before: 35.65400981903076 MB, After: 15.200948715209961 MB, Compression: 57.37%
video_20230719_210413.mp4, Time: 3.48s, Before: 6.091516494750977 MB, After: 2.461444854736328 MB, Compression: 59.59%
video_20230805_124215.mp4, Time: 7.56s, Before: 17.29253101348877 MB, After: 6.12504768371582 MB, Compression: 64.58%
video_20230805_124426.mp4, Time: 5.58s, Before: 11.123745918273926 MB, After: 3.954568862915039 MB, Compression: 64.45%
video_20230805_140116.mp4, Time: 4.89s, Before: 9.905584335327148 MB, After: 3.433274269104004 MB, Compression: 65.34%
video_20230819_182410.mp4, Time: 3.64s, Before: 7.214234352111816 MB, After: 2.718083381652832 MB, Compression: 62.32%
video_20230819_183358.mp4, Time: 5.02s, Before: 9.128104209899902 MB, After: 3.564413070678711 MB, Compression: 60.95%
video_20231002_172107.mp4, Time: 9.28s, Before: 18.8949556350708 MB, After: 7.679040908813477 MB, Compression: 59.36%
video_20231002_172818.mp4, Time: 5.28s, Before: 10.409536361694336 MB, After: 4.364516258239746 MB, Compression: 58.07%
video_20231002_182008.mp4, Time: 23.46s, Before: 49.37722206115723 MB, After: 20.076252937316895 MB, Compression: 59.34%
video_20231008_121959.mp4, Time: 5.27s, Before: 12.80340576171875 MB, After: 4.026241302490234 MB, Compression: 68.55%
video_20231008_123348.mp4, Time: 3.62s, Before: 7.204390525817871 MB, After: 3.2030715942382812 MB, Compression: 55.54%
video_20231008_123410.mp4, Time: 7.72s, Before: 15.99149227142334 MB, After: 6.627999305725098 MB, Compression: 58.55%
video_20231008_191146.mp4, Time: 16.04s, Before: 33.927188873291016 MB, After: 13.21630573272705 MB, Compression: 61.05%
video_20231015_162512.mp4, Time: 3.23s, Before: 6.179706573486328 MB, After: 2.59969425201416 MB, Compression: 57.93%
video_20231015_162540.mp4, Time: 5.95s, Before: 11.520561218261719 MB, After: 4.915221214294434 MB, Compression: 57.34%
video_20231015_162615.mp4, Time: 4.96s, Before: 8.723337173461914 MB, After: 3.830143928527832 MB, Compression: 56.09%
video_20231015_162956.mp4, Time: 9.16s, Before: 18.667062759399414 MB, After: 7.744935989379883 MB, Compression: 58.51%
video_20231015_163839.mp4, Time: 11.42s, Before: 23.733304977416992 MB, After: 10.011748313903809 MB, Compression: 57.82%
video_20231015_173412.mp4, Time: 8.80s, Before: 17.01841163635254 MB, After: 7.488787651062012 MB, Compression: 56.00%
video_20231015_173614.mp4, Time: 3.65s, Before: 6.163400650024414 MB, After: 2.640000343322754 MB, Compression: 57.17%
video_20231021_191307.mp4, Time: 8.39s, Before: 17.336782455444336 MB, After: 7.353568077087402 MB, Compression: 57.58%
video_20231021_191502.mp4, Time: 8.04s, Before: 16.94575309753418 MB, After: 7.225695610046387 MB, Compression: 57.36%
video_20231021_191538.mp4, Time: 6.66s, Before: 13.674725532531738 MB, After: 5.171876907348633 MB, Compression: 62.18%
video_20231021_191750.mp4, Time: 2.81s, Before: 5.315753936767578 MB, After: 2.396289825439453 MB, Compression: 54.92%
video_20231021_193148.mp4, Time: 4.41s, Before: 9.118825912475586 MB, After: 3.4773483276367188 MB, Compression: 61.87%
video_20231021_193208.mp4, Time: 3.63s, Before: 7.124871253967285 MB, After: 2.8484201431274414 MB, Compression: 60.02%
video_20231021_193356.mp4, Time: 7.45s, Before: 15.083281517028809 MB, After: 5.949165344238281 MB, Compression: 60.56%
video_20231021_193637.mp4, Time: 3.43s, Before: 6.799396514892578 MB, After: 2.5771408081054688 MB, Compression: 62.10%
video_20231021_214512.mp4, Time: 5.35s, Before: 10.549514770507812 MB, After: 3.7517004013061523 MB, Compression: 64.44%
video_20231021_215203.mp4, Time: 2.94s, Before: 5.222041130065918 MB, After: 2.1633968353271484 MB, Compression: 58.57%
video_20231022_191448.mp4, Time: 5.09s, Before: 10.267597198486328 MB, After: 4.133070945739746 MB, Compression: 59.75%
video_20231022_193640.mp4, Time: 5.25s, Before: 9.709818840026855 MB, After: 3.846205711364746 MB, Compression: 60.39%
video_20231022_194147.mp4, Time: 2.88s, Before: 6.542158126831055 MB, After: 2.20074462890625 MB, Compression: 66.36%
video_20231022_194200.mp4, Time: 10.35s, Before: 25.238869667053223 MB, After: 8.581551551818848 MB, Compression: 66.00%
video_20231022_194915.mp4, Time: 2.98s, Before: 5.5960893630981445 MB, After: 2.300952911376953 MB, Compression: 58.88%
video_20231022_195252.mp4, Time: 3.42s, Before: 6.242822647094727 MB, After: 2.7025632858276367 MB, Compression: 56.71%
video_20231022_195432.mp4, Time: 6.82s, Before: 13.40333366394043 MB, After: 5.191329002380371 MB, Compression: 61.27%
video_20231022_201031.mp4, Time: 7.43s, Before: 15.403322219848633 MB, After: 6.161822319030762 MB, Compression: 60.00%
video_20231022_201310.mp4, Time: 4.07s, Before: 7.960793495178223 MB, After: 3.1184616088867188 MB, Compression: 60.83%
video_20231022_201350.mp4, Time: 6.08s, Before: 12.427762985229492 MB, After: 5.1598052978515625 MB, Compression: 58.48%
video_20231022_203017.mp4, Time: 5.57s, Before: 11.593240737915039 MB, After: 4.4611968994140625 MB, Compression: 61.52%
video_20231022_203103.mp4, Time: 4.26s, Before: 8.280061721801758 MB, After: 3.5922069549560547 MB, Compression: 56.62%
video_20231022_213146.mp4, Time: 6.04s, Before: 11.848859786987305 MB, After: 4.950621604919434 MB, Compression: 58.22%
video_20231022_215355.mp4, Time: 8.09s, Before: 16.584247589111328 MB, After: 6.274785041809082 MB, Compression: 62.16%
video_20231022_215427.mp4, Time: 6.44s, Before: 14.197564125061035 MB, After: 5.573788642883301 MB, Compression: 60.74%
video_20231023_174921.mp4, Time: 4.36s, Before: 8.29960823059082 MB, After: 3.5108795166015625 MB, Compression: 57.70%
video_20231023_175122.mp4, Time: 6.71s, Before: 13.397597312927246 MB, After: 5.609516143798828 MB, Compression: 58.13%
video_20231023_175515.mp4, Time: 4.76s, Before: 9.169289588928223 MB, After: 3.8504581451416016 MB, Compression: 58.01%
video_20231023_180703.mp4, Time: 6.70s, Before: 13.318221092224121 MB, After: 5.4810380935668945 MB, Compression: 58.85%
video_20231023_180916.mp4, Time: 10.67s, Before: 21.98023223876953 MB, After: 8.98418140411377 MB, Compression: 59.13%
video_20231023_181937.mp4, Time: 3.36s, Before: 6.717033386230469 MB, After: 2.65853214263916 MB, Compression: 60.42%
video_20231023_182114.mp4, Time: 4.21s, Before: 8.307024002075195 MB, After: 3.409688949584961 MB, Compression: 58.95%
video_20231023_182148.mp4, Time: 4.70s, Before: 9.3792724609375 MB, After: 3.7589731216430664 MB, Compression: 59.92%
video_20231023_183220.mp4, Time: 3.93s, Before: 7.77861213684082 MB, After: 2.907756805419922 MB, Compression: 62.62%
video_20231023_185316.mp4, Time: 3.37s, Before: 6.715156555175781 MB, After: 2.691030502319336 MB, Compression: 59.93%
video_20231023_185347.mp4, Time: 4.05s, Before: 7.32414436340332 MB, After: 3.066446304321289 MB, Compression: 58.13%
video_20231023_185413.mp4, Time: 3.25s, Before: 6.378376007080078 MB, After: 2.683279037475586 MB, Compression: 57.93%
video_20231023_185709.mp4, Time: 7.86s, Before: 16.572690963745117 MB, After: 6.879630088806152 MB, Compression: 58.49%
video_20231023_192830.mp4, Time: 7.42s, Before: 14.937779426574707 MB, After: 6.317120552062988 MB, Compression: 57.71%
video_20231023_192920.mp4, Time: 5.36s, Before: 11.344284057617188 MB, After: 4.190278053283691 MB, Compression: 63.06%
video_20231023_193030.mp4, Time: 5.21s, Before: 10.503663063049316 MB, After: 4.138150215148926 MB, Compression: 60.60%
video_20231023_213033.mp4, Time: 4.04s, Before: 7.892988204956055 MB, After: 3.3138465881347656 MB, Compression: 58.02%
video_20231024_163428.mp4, Time: 8.32s, Before: 17.180771827697754 MB, After: 7.222299575805664 MB, Compression: 57.96%
video_20231024_163731.mp4, Time: 4.15s, Before: 8.233770370483398 MB, After: 3.1609268188476562 MB, Compression: 61.61%
video_20231024_164445.mp4, Time: 4.73s, Before: 8.906230926513672 MB, After: 3.573178291320801 MB, Compression: 59.88%
video_20231024_164704.mp4, Time: 5.03s, Before: 9.652756690979004 MB, After: 3.9017333984375 MB, Compression: 59.58%
video_20231024_171801.mp4, Time: 8.76s, Before: 15.039464950561523 MB, After: 7.40110969543457 MB, Compression: 50.79%
video_20231024_171942.mp4, Time: 7.98s, Before: 16.314226150512695 MB, After: 6.826416015625 MB, Compression: 58.16%
video_20231024_172339.mp4, Time: 2.88s, Before: 5.197388648986816 MB, After: 2.1286306381225586 MB, Compression: 59.04%
video_20231109_103010.mp4, Time: 24.68s, Before: 43.34396457672119 MB, After: 20.72684383392334 MB, Compression: 52.18%
video_20231113_133751.mp4, Time: 3.58s, Before: 6.901678085327148 MB, After: 2.735703468322754 MB, Compression: 60.36%
video_20231209_132726.mp4, Time: 3.28s, Before: 6.096198081970215 MB, After: 2.5483970642089844 MB, Compression: 58.20%
video_20231216_133810.mp4, Time: 8.33s, Before: 8.604151725769043 MB, After: 3.4527969360351562 MB, Compression: 59.87%
video_20231216_133830.mp4, Time: 11.27s, Before: 11.986369132995605 MB, After: 5.061720848083496 MB, Compression: 57.77%
video_20231216_151616.mp4, Time: 24.62s, Before: 26.084516525268555 MB, After: 11.207547187805176 MB, Compression: 57.03%
video_20231216_151709.mp4, Time: 10.06s, Before: 10.573321342468262 MB, After: 4.355498313903809 MB, Compression: 58.81%
video_20231216_151847.mp4, Time: 12.59s, Before: 13.135393142700195 MB, After: 5.748923301696777 MB, Compression: 56.23%
video_20231216_153913.mp4, Time: 18.74s, Before: 19.839362144470215 MB, After: 8.451581001281738 MB, Compression: 57.40%
video_20231216_161837.mp4, Time: 6.08s, Before: 5.585770606994629 MB, After: 2.490346908569336 MB, Compression: 55.42%
video_20231217_175139.mp4, Time: 14.86s, Before: 15.385221481323242 MB, After: 6.452479362487793 MB, Compression: 58.06%
video_20240106_201038.mp4, Time: 6.06s, Before: 12.450116157531738 MB, After: 4.98244571685791 MB, Compression: 59.98%
video_20240106_203107.mp4, Time: 5.98s, Before: 12.699920654296875 MB, After: 4.889683723449707 MB, Compression: 61.50%
video_20240116_223243.mp4, Time: 6.37s, Before: 13.671510696411133 MB, After: 5.299981117248535 MB, Compression: 61.23%
video_20240120_005405.mp4, Time: 3.99s, Before: 7.1767072677612305 MB, After: 2.9163742065429688 MB, Compression: 59.36%
video_20240206_221651.mp4, Time: 9.05s, Before: 8.735424995422363 MB, After: 4.0522260665893555 MB, Compression: 53.61%
video_20240206_221753.mp4, Time: 11.79s, Before: 10.99593734741211 MB, After: 5.048765182495117 MB, Compression: 54.09%
video_20240206_221946.mp4, Time: 7.59s, Before: 7.641400337219238 MB, After: 3.2965011596679688 MB, Compression: 56.86%
video_20240206_222442.mp4, Time: 6.35s, Before: 5.790882110595703 MB, After: 2.5637073516845703 MB, Compression: 55.73%
video_20240207_222834.mp4, Time: 16.60s, Before: 14.663531303405762 MB, After: 7.144052505493164 MB, Compression: 51.28%
video_20240207_223332.mp4, Time: 5.37s, Before: 5.212529182434082 MB, After: 2.434353828430176 MB, Compression: 53.30%
video_20240207_223657.mp4, Time: 27.78s, Before: 25.69754409790039 MB, After: 12.184260368347168 MB, Compression: 52.59%
video_20240215_225958.mp4, Time: 4.16s, Before: 8.13710880279541 MB, After: 3.2871694564819336 MB, Compression: 59.60%
video_20240216_141340.mp4, Time: 31.79s, Before: 28.86658477783203 MB, After: 14.348798751831055 MB, Compression: 50.29%
video_20240224_143511.mp4, Time: 4.00s, Before: 7.839056015014648 MB, After: 3.165987968444824 MB, Compression: 59.61%
video_20240229_212643.mp4, Time: 11.96s, Before: 11.663698196411133 MB, After: 4.86556339263916 MB, Compression: 58.28%
video_20240302_092628.mp4, Time: 7.59s, Before: 7.969535827636719 MB, After: 3.1906604766845703 MB, Compression: 59.96%
video_20240328_143926.mp4, Time: 19.25s, Before: 16.210509300231934 MB, After: 8.426527976989746 MB, Compression: 48.02%
video_20240403_070030.mp4, Time: 3.26s, Before: 5.8035173416137695 MB, After: 2.672008514404297 MB, Compression: 53.96%
